user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.0124171413481
1001d1c2af9661f8e42be13f84758c3e,0.011814695783
1012d35626807fdea2d725487ff85d85,0.00943247508258
1020dd7815885bde9a16fdb5eedc1a54,0.000496374617796
103c02ee38a19f1bd9138dc6df1c20fb,0.00961420033127
10543045bf1742817d6ecda141fb0d0f,0.0251924209297
105db0abf3b4865d68699255d73094c4,0.107412621379
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.00277770287357
1068ab37848fe3f171ecacfdc983d4,0.0129893785343
106b269b0ba6f3d8725edf76af5866dd,0.00537891918793
1072ce7368b2665bd8730d395a68092,0.0103190131485
1072f801b7fb55ae8e2bbe86fcd827ba,0.0108578726649
1074c4b8a217e2290feff44504b9825b,0.0092634037137
1074d7ef09c1e845edfc0b3f841f5f36,0.0028855514247
1075a62cb415a6451bc3b12794db88e7,0.0045582964085
1077ef9de297110d94e92da866a4fa01,0.0108818300068
107b8cc5e052a4f057da7e813d2fdbaf,0.00673316046596
107c50f85aebbf60487cdbdf693953e5,0.318466186523
107f10f078a4f7047fea0051fea4ccf4,0.00191394984722
1081c879243767a36d520f0d51402a34,0.00510763144121
1084b1f714e70333bfc9b15a7405db9,0.00903110019863
1087bcc5ed64c2da833b16c98cc5623a,0.00381520786323
108f87bddf6068df70cbe78da27dee7c,0.00284645077772
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.0872739478946
10a60b9a4c9595895c1bebdbc32fee99,0.00190017477144
10acfcad3d3f00cbc370a6fee9f2f47a,0.00814682245255
10b0de31dbb045e8454420020acf05a5,0.00540638715029
10b6acb0bee64209d46ccce9fd67f77,0.029978075996
10b801c2b33f8f9d757baad53f4c7274,0.0149304904044
10ba1e5ed92049538cd2aebe2fc905e4,0.00489328661934
10ba7ddbdaa42de2ad2502b17a104338,0.0010819270974
10d7f069fa8e4f4fd29a2559e85f089f,0.0290070474148
10ef5b5eeb5a4bea3401e08976bd7a6b,0.00408713007346
10f95b075ad016c58c0d2a76952027f,0.0146541297436
10fc6bb5a1f76af6daf54c88ea8b92f6,0.000889555551112
10fd0b24f6ecfee96e9132d6528892df,0.020286353305
1111500230646924bc887df24710ca12,0.00726598966867
1111766225c441f02007a10adc0ab460,0.00367866433226
1112e2b739a8157292d318da35262c54,0.00956279039383
1127295bc478543175a2ceee2df87b71,0.0290779527277
113127b72bea421661c52710d4fe3c7e,0.0143942851573
113bb6cb7622a14361c4bcd9c09dacfe,0.00190665642731
11404776e5964621cd4c5f5860e2f4f7,0.00764333456755
114a588c946fa90a2b3a79fd38151823,0.00177153130062
114b6d99b913ed0b38572ff728116c18,0.00221987557597
1155284838ef964f1b25948b5e827ffa,0.00998451281339
1163a6f2bf2a72677bb132402cd413ff,0.0209132470191
116db92ad35095681d3c49afc3c37742,0.0209806095809
116dbdf158545fca580f65f30b2edae3,0.00278502330184
11864f03137678b3b4b143c4fa3c298b,0.0448774397373
1198931e7060c860cad9ccd1371e173b,0.00277295196429
11995e2ff2d8a87fcebee025aef40c6c,0.00527143292129
11a778e9069817e4329a372e1b51c41b,0.00297922478057
11ad83bdcec1d7c3b9b5128fffbc8985,0.00328299379908
11ba6ef21ba53d8bc01c929d6cdb9a9d,0.00155239540618
11c45bacdeab31aeb1ff083827e463f5,0.00245621311478
11c8b1715b9073665c7b161e552fe2fb,0.00605618162081
11d01ef97e3974f9b333b08d31779038,0.0310933403671
11d16dee78f7ddd485ec53eb1b37b8e4,0.00459777703509
11d58b775af754e78bc1657e35574960,0.000767300836742
11d62d18f7b49b4c390422c11fcfa992,0.0104576516896
11e7021dabd7d1b9ca3be79b3402a854,0.00273605179973
11e7ba41dbe8033d75e1e94492cadb15,0.0143385268748
11f8bc36cffe68ff4e0c343f8def92f5,0.00574027746916
12038ec8ab29a6793d5e2d9e2521800a,0.00127586140297
1211f9159d0f03a8eb52b3e95b91496d,0.00121093844064
121583575df9a0bd509fecede4d6ac8d,0.0138089293614
12215de97c640129c1ec35ac5e643bfd,0.0155652742833
122cd748065109a42bc83f6dcdbc05a1,0.0179351586848
122d837fcbb41bcbe1cd739f904a91a2,0.045634098351
1231a8a110d270313d075a08b7aef03a,0.0237399451435
1232ae49246c1c7e444dc099f9b9a339,0.0136873982847
123c7dbeccaf20f4f14b6ac90746ecf0,0.0020417443011
12401447320848832010a0249ca040dc,0.0160340070724
124c9f1c1f7c557d41bd5a0236595abc,0.000368502136553
12593b4be23fdc9f70ebec53b1abc5eb,0.0217609740794
125a96a81412b6df1278b092318cfa44,0.00116283132229
12734cc001691a5ada6cf784ca71c701,0.00455261580646
1275259a3e1cf418e7689444a867b9dc,0.00381273124367
127d765bebfdfa0aabf0604e68cc293,0.00536485295743
1283e3a45d5a108c22fc7daef9744cd,0.00733566004783
128e07bd6c9b82a07472eab83ac4d756,0.0326311737299
129d26eabf4beb14cfaea5f3ddccba19,0.0120609132573
12ba4607dab72f251d7e7ede601e90e2,0.0227282028645
12bf134f11d5f9d3dd30663c2fa98780,0.00208522495814
12c043080ce17cd7c0e46942969cd612,0.00419329246506
12d969a009186891a750a87b25c0e9d2,0.000847058312502
12dd7fc80ad2ef9f34102983cd4c14d9,0.00634965626523
12eb13d52c05d9b3e380d9b685827348,0.00549142761156
12edc6850d5fa1b7e2caeb131614f1dd,0.000717739341781
12eeb6955ceb787b40b61fe4913084b9,0.00438197050244
12f39255f92646fde259aff7d7ed6107,0.0370806604624
12fd06630c7aee56e33b08a388377f5e,0.00451631844044
13018765c65ee9bcba1395abaa4b9b80,0.056632168591
1306be08ff20c0c41247b7f9f404d2e0,0.0109928203747
131bbfdc5054997ca012981b04f37ed4,0.00429471582174
1320198c23349f094f8619a63f9508e4,0.000552133074962
1320c7c385e811f7cce578660a714e45,0.00922466721386
132e16d2c194cb6d32da3c73c601714d,0.0165547765791
1330bf6983e75f3b42897f8221349350,0.0160844363272
133dd6e71716da1c80e7dfcc0dd895cb,0.00769238872454
133fbead6268e9b0c68c6820ee7f2397,0.00131589267403
134cfd3b81742dba9ca2817e95189cf4,0.0159220732749
136417b2bde4e6fe79db48162c7c7ade,0.0345168896019
1364ad962016447bbdcdb64a2ef5faee,0.000671941554174
136d8acde04256c4e7463f1c5a9b90c7,0.00695627136156
136e77aaecaef54cbda0007723607236,0.0153215127066
1372293a92cef7e29021a15adf94f0,0.00667388597503
13749b31d94def28b8a04607ac5982ac,0.00164953630883
1378ae7f1551795224119c8a80210cc3,0.0466632992029
13877dc07fc7c571eb5bee3b30e16d47,0.00352821499109
13969807014822bc5c865528aa06343d,0.00387056753971
1396cd66df3cba1ecd58e57bcc06d796,0.025931827724
13ad7c7bcfd74945649a9d633dd7fcd9,0.35693603754
13b51f64faa53ded2f0c5c0bd8613f8,0.0263703223318
13bbd23273be88bbfc98885685641b81,0.00104822404683
13cf418ed6a0a1f0f3e762edab873345,0.0137671921402
13d5140c7fd127c427220ff1b533ed2a,0.0126152820885
13d8dedf57d6d91b7e87771a8b05ebc,0.00648104725406
13dc125d74e59f800a48b69a1d72919c,0.00483434880152
140465d922bc11d215dfc0381f52c6d2,0.00660370476544
1409396046912ae4920628db384d06bb,0.0351469479501
140f4b113f5e7452a88e3b46df4677dd,0.0209478195757
14145c0557ed217ea9e43dc08fe70c1d,0.0884228572249
1417ca72bc3e26b40ffbc562dfc0588e,0.0589858442545
142ef772c70ac76b18b45ce9d3c99c30,0.0058824736625
143bde6ca62ec035defc98d41ab9fbe1,0.00225953548215
144d4661ea286a75c7f7c77e552fb565,0.00626901723444
145f1e89701b2274f2269263d4c21c38,0.00364714092575
146562aa2614cd5068a96df6c16ce959,0.0351918078959
14769438d4377eef93aac60c0de3c07a,0.0513634644449
1477dc13d4e8e862ff00cfb35e8a5d8e,0.00473145768046
147d4216f1658a078e4151b3808eb8ea,0.00351948803291
1482834a8150b0e45be4791dd129acd4,0.000747029203922
148398ca139b6f5a90ee932b622325df,0.00266554695554
148b314cc3ddfc6bb211127c759f7a28,0.0105074932799
14931d7ab9690034d9714c408f730732,0.00761848408729
1496dc0e085508743f83715f269059cf,0.179404944181
149eba4e8e208a3abfda7990feb8b5ca,0.0223137624562
14a3f4fb06ecb9f6a164682529e1a317,0.0129000321031
14b1b63740e1f776ae133d7b7798a619,0.00551643688232
14bfdd83f06a52c8af4e77e340115201,0.0032895707991
14cc4b389b319711c9d1658cb564e2b9,0.00106359494384
14ccd1fb86e91741c277f4cefdda2e10,0.0326630361378
14d7de533c114f412557238537689714,0.00180433318019
14e687dfb4092e882a720673b5af5e6f,0.0189329106361
14e9520009bf5e651e63172b52f8dec5,0.662639439106
14eea705381e3a434976a94e62f26f31,0.0255920924246
1506c44eb4369841e38e823280c6d6a4,0.0372663922608
1525989c48f0c21512ca43c6e313c5ab,0.0867030024529
15262d24146b9c318ed4b9f818234b6c,0.0172216035426
1527acc5c0bfcfe66167b1bc9d2f6460,0.0090403733775
152c0c8df6d481ce619389aadc65363e,0.0439684130251
152f380d5e8b82710f45871e622f041,0.018898461014
15343a54b87395be55bc57c9e84b2660,0.00148174283095
154ad776932f39256fcfc4a4ab30edbd,0.0662275478244
154bc41ec0c62cf8db0d00bbf29a9d30,0.0068423319608
154d6a61e551e80237cdcffe1bcd640,0.00467478856444
15611887ef18e2612e5aee1c6aca9611,0.00657028472051
15631b1233c8dcd91814612bfadeaa8a,0.121509082615
156d6921093e9dbbdef5d9099aaed03d,0.00642672926188
156e57ea7c8450c49d6e2b8d2a360b6c,0.0240769591182
1573d0243edff0e8eedeab4e49b9d070,0.00308623816818
157704e63fa13997a30f565ea6691b25,0.0368355587125
1585505273e71facd4e819ccbf0c76a,0.0708304196596
158c9f0af9aaee30fe1a5ec3f8dd07bf,0.00262882583775
1598e188d2306e25a99b0c6a7a888631,0.0233796536922
15a343a1ad95182e7f3a9d8e45167443,0.0263435654342
15b2cf0f0999b5e46a9c38b57259d4b0,0.00478942226619
15c88f93990927f2fa9cc291b8cecbb,0.0111030275002
15c94b6e7ff0c9055234641cfb961f83,0.0573930516839
15d28f28bd02a4149abb58ba4d0c007c,0.0131230186671
15d597014a9063419113592b73b94757,0.000999633572064
15e15df3592e27f9bc28ccbb60fdf8b2,0.00119575299323
15e3d04d1e116ae3bc3581c2b30ae27d,0.0125518282875
15ec511f129a4bbc9b4f4039fd162e8,0.00310722645372
15ed8d8ce82fb5cf904e81b59fa6eb74,0.00430311495438
15f48f1448615b38916f8a4023b34b20,0.00299143767916
15f5baa6cbf70abffa328bddc05dc9cd,0.0416926629841
15fd56d09abc4f93f7efa6a32e75dff4,0.00196157186292
1600814d6e0f88a489924bd452d80d61,0.0048969425261
16035350271858dce309d2231de49ed2,0.00317504093982
160716dbfa7656d31994f255d881349c,0.0114211328328
1607ad0931c768b6ea7f21b2917074ef,0.0519952774048
160d9fcb9e0acf4f30778362b28f49af,0.0124077480286
1612c8ec4b7782431bd34b90084c507c,0.0517732128501
16207cba78f78b3a281eaa0914cd1ea6,0.00355843710713
16245179c7139811a540c4b677d98ef5,0.0065411888063
162afc8b75a7f55c26896b19942d2f39,0.000801810412668
163d1cffa0a5ac9ff4c6f1210b6545e8,0.00577798858285
163dc815c68d82438eba420e7b1f4657,0.0133092273027
16456e9bea1ac464a3e23945334a743f,0.0029639035929
1649a3a92080a75eb8212d59aecc26ac,0.00350579502992
164dc5a55399d498936abf6c3021cd69,0.00443779770285
16630d97b83d19a12f2bccf646951501,0.122396193445
166412f79b25450401373eaf9ba6496c,0.000568681047298
1667c41c139538f48c0a1d22309d6d27,0.00159058824647
167956dcce38eaa1ca02b080a5d607c2,0.0170466583222
169c29945b30df409c49761416ed33d6,0.0549860596657
16a50ff7583ac693081e3de995e94495,0.00214887061156
16b353b819a9ecf7dfb3cabdb4846fc0,0.00408854335546
16b640254af5037470477b6d0ecd3178,0.00121093902271
16c2b7afc885eb49ae4ec0eafa3affad,0.00123491429258
16c7bb97bc308602f0561e8f281d5aee,0.00482867704704
16c8e101ea154ecefffceac21477e32,0.00959877576679
16cf96006d46d6f248c213d5a109c125,0.0101027395576
16d7b41d7866cc655c057fc5a8a90b6a,0.00246102781966
16f15472d647fb8dac6db09dec7701c1,0.0135004920885
16f72cb9dd8a4e17a7b72b709fa22,0.0248581077904
16fb80e82a72465034107b481375f7c2,0.0151721825823
17038b11ede128b964c5035cdadf9d8,0.0378941297531
1706f27811f9ba958830130a546aa12f,0.0743765681982
170a493f2d1f91b6ad31c5f7681a1fa0,0.0495521910489
1715f4e78a55688cd6681e013c98e8e,0.000544067239389
17278b2de3837ad0b263b0cd672c023c,0.00131925020833
17424d359f3e0d4fa790e18321aa8e6e,0.0104221394286
17450753072c8206bc621ab7c32dac9c,0.0133574046195
174c4c69ab9a46eb71ecc49878f067b1,0.0141044855118
1753ff843a9defc1e7ebe92a82a48b11,0.009337448515
175aabbc315bd51d0565e8c2c60c4ef,0.1683793962
17679f2b168972b75a0c728dc11c131b,0.0039463439025
17696025f7048134acba2aa9c051af24,0.0254150759429
17726c4eed68d20373cde2cf8d14c323,0.0120599763468
1773457964d52bdace26b5cc40a9b95b,0.0310217831284
17755b2cebc1bb2475d3ba5da120daa9,0.00876826420426
179609afeaf35d79d320dc25936e9bd9,0.0188830848783
17976df6c8cc378723996cf7ab7e56ec,0.0182710085064
17a5bc7e18fc0c15fdaea4df47727019,0.113678433001
17b94b11c2bf885edf237879bb173b74,0.0112022487447
17bd31d6535786c0432afa24f630a447,0.0291422624141
17cf66bd34fbf5c717d1b02659acafb2,0.0441118702292
17e83daae1719e68a81346222e117c55,0.00212280661799
17e85d6924fa4a8f249d454ed4a28981,0.0101895350963
17eb10b19d36db8200ce0403347f60c8,0.00150209874846
17ec17513618bef8d40c72ca52e6fc7f,0.00903670862317
17f83ea8bbb9c239061d98416049a8,0.00340332393534
180b32376363281e0d1415749cc7f92d,0.0239555351436
1814975ef2849630e07934cc2ce2f79d,0.00055185315432
1816db228dff6a9360a77445d481c093,0.00130238442216
182e1d518f2ccbfe3c01f2f9d8c3f83,0.0086759198457
183eea9fb160349db08d8c93ff7b7864,0.0459193401039
184f8b1076e8698c5301d6d14a270d72,0.0300321355462
1850fd1caaba17f0f690ddd828814cb,0.0190514959395
18561335f40fb29577734d12d088f486,0.00508069014177
185e4cd95febebc9dfdfdbae288af074,0.0284950770438
1866b99bac6c9d547170d31209edfbae,0.000378549477318
