user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.011234
1001d1c2af9661f8e42be13f84758c3e,0.0155763
1012d35626807fdea2d725487ff85d85,0.00711603
1020dd7815885bde9a16fdb5eedc1a54,0.000551354
103c02ee38a19f1bd9138dc6df1c20fb,0.0132775
10543045bf1742817d6ecda141fb0d0f,0.0110621
105db0abf3b4865d68699255d73094c4,0.0847853
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.00240962
1068ab37848fe3f171ecacfdc983d4,0.0166665
106b269b0ba6f3d8725edf76af5866dd,0.00900172
1072ce7368b2665bd8730d395a68092,0.00749671
1072f801b7fb55ae8e2bbe86fcd827ba,0.0105919
1074c4b8a217e2290feff44504b9825b,0.00448327
1074d7ef09c1e845edfc0b3f841f5f36,0.00241568
1075a62cb415a6451bc3b12794db88e7,0.00753587
1077ef9de297110d94e92da866a4fa01,0.0206308
107b8cc5e052a4f057da7e813d2fdbaf,0.00281596
107c50f85aebbf60487cdbdf693953e5,0.381151
107f10f078a4f7047fea0051fea4ccf4,0.00149692
1081c879243767a36d520f0d51402a34,0.00369581
1084b1f714e70333bfc9b15a7405db9,0.00748881
1087bcc5ed64c2da833b16c98cc5623a,0.00326137
108f87bddf6068df70cbe78da27dee7c,0.00157946
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.039022
10a60b9a4c9595895c1bebdbc32fee99,0.00146423
10acfcad3d3f00cbc370a6fee9f2f47a,0.0140532
10b0de31dbb045e8454420020acf05a5,0.00586845
10b6acb0bee64209d46ccce9fd67f77,0.028014
10b801c2b33f8f9d757baad53f4c7274,0.00712338
10ba1e5ed92049538cd2aebe2fc905e4,0.00594695
10ba7ddbdaa42de2ad2502b17a104338,0.000998025
10d7f069fa8e4f4fd29a2559e85f089f,0.0195613
10ef5b5eeb5a4bea3401e08976bd7a6b,0.00388157
10f95b075ad016c58c0d2a76952027f,0.0107773
10fc6bb5a1f76af6daf54c88ea8b92f6,0.000573033
10fd0b24f6ecfee96e9132d6528892df,0.0172291
1111500230646924bc887df24710ca12,0.00868019
1111766225c441f02007a10adc0ab460,0.00381132
1112e2b739a8157292d318da35262c54,0.0106117
1127295bc478543175a2ceee2df87b71,0.0249339
113127b72bea421661c52710d4fe3c7e,0.0104697
113bb6cb7622a14361c4bcd9c09dacfe,0.00154544
11404776e5964621cd4c5f5860e2f4f7,0.0040433
114a588c946fa90a2b3a79fd38151823,0.00192236
114b6d99b913ed0b38572ff728116c18,0.00304161
