user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.00856403
1001d1c2af9661f8e42be13f84758c3e,0.0130321
1012d35626807fdea2d725487ff85d85,0.00595071
1020dd7815885bde9a16fdb5eedc1a54,0.000502321
103c02ee38a19f1bd9138dc6df1c20fb,0.0165851
10543045bf1742817d6ecda141fb0d0f,0.0104116
105db0abf3b4865d68699255d73094c4,0.0546093
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.00159739
1068ab37848fe3f171ecacfdc983d4,0.0146882
106b269b0ba6f3d8725edf76af5866dd,0.00709047
1072ce7368b2665bd8730d395a68092,0.00610315
1072f801b7fb55ae8e2bbe86fcd827ba,0.00781635
1074c4b8a217e2290feff44504b9825b,0.00344046
1074d7ef09c1e845edfc0b3f841f5f36,0.00188711
1075a62cb415a6451bc3b12794db88e7,0.00561531
1077ef9de297110d94e92da866a4fa01,0.0213119
107b8cc5e052a4f057da7e813d2fdbaf,0.0037281
107c50f85aebbf60487cdbdf693953e5,0.390483
107f10f078a4f7047fea0051fea4ccf4,0.00401839
1081c879243767a36d520f0d51402a34,0.00483462
1084b1f714e70333bfc9b15a7405db9,0.00660033
1087bcc5ed64c2da833b16c98cc5623a,0.00362253
108f87bddf6068df70cbe78da27dee7c,0.00286527
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.0733111
10a60b9a4c9595895c1bebdbc32fee99,0.0010658
10acfcad3d3f00cbc370a6fee9f2f47a,0.0186264
10b0de31dbb045e8454420020acf05a5,0.00731794
10b6acb0bee64209d46ccce9fd67f77,0.0236828
10b801c2b33f8f9d757baad53f4c7274,0.0090714
10ba1e5ed92049538cd2aebe2fc905e4,0.00823976
10ba7ddbdaa42de2ad2502b17a104338,0.000872636
10d7f069fa8e4f4fd29a2559e85f089f,0.0389963
10ef5b5eeb5a4bea3401e08976bd7a6b,0.00204699
10f95b075ad016c58c0d2a76952027f,0.00896813
10fc6bb5a1f76af6daf54c88ea8b92f6,0.000539868
10fd0b24f6ecfee96e9132d6528892df,0.0214947
1111500230646924bc887df24710ca12,0.00969073
1111766225c441f02007a10adc0ab460,0.00354591
1112e2b739a8157292d318da35262c54,0.00996116
1127295bc478543175a2ceee2df87b71,0.0238404
113127b72bea421661c52710d4fe3c7e,0.0140613
113bb6cb7622a14361c4bcd9c09dacfe,0.00201435
11404776e5964621cd4c5f5860e2f4f7,0.00524808
114a588c946fa90a2b3a79fd38151823,0.0035713
114b6d99b913ed0b38572ff728116c18,0.00277035
1155284838ef964f1b25948b5e827ffa,0.0048091
1163a6f2bf2a72677bb132402cd413ff,0.0149339
116db92ad35095681d3c49afc3c37742,0.0125828
116dbdf158545fca580f65f30b2edae3,0.00351986
11864f03137678b3b4b143c4fa3c298b,0.0266216
1198931e7060c860cad9ccd1371e173b,0.00398624
11995e2ff2d8a87fcebee025aef40c6c,0.00416885
11a778e9069817e4329a372e1b51c41b,0.00188074
11ad83bdcec1d7c3b9b5128fffbc8985,0.00201173
11ba6ef21ba53d8bc01c929d6cdb9a9d,0.00116398
11c45bacdeab31aeb1ff083827e463f5,0.00210021
11c8b1715b9073665c7b161e552fe2fb,0.00375488
11d01ef97e3974f9b333b08d31779038,0.0188574
11d16dee78f7ddd485ec53eb1b37b8e4,0.00254212
11d58b775af754e78bc1657e35574960,0.00100482
11d62d18f7b49b4c390422c11fcfa992,0.00554684
11e7021dabd7d1b9ca3be79b3402a854,0.00282188
11e7ba41dbe8033d75e1e94492cadb15,0.0112994
11f8bc36cffe68ff4e0c343f8def92f5,0.00423533
12038ec8ab29a6793d5e2d9e2521800a,0.00138612
1211f9159d0f03a8eb52b3e95b91496d,0.00103189
121583575df9a0bd509fecede4d6ac8d,0.0134743
12215de97c640129c1ec35ac5e643bfd,0.00957875
122cd748065109a42bc83f6dcdbc05a1,0.00634336
122d837fcbb41bcbe1cd739f904a91a2,0.0212698
1231a8a110d270313d075a08b7aef03a,0.0237074
1232ae49246c1c7e444dc099f9b9a339,0.0134398
123c7dbeccaf20f4f14b6ac90746ecf0,0.0011302
12401447320848832010a0249ca040dc,0.0145752
124c9f1c1f7c557d41bd5a0236595abc,0.000635343
12593b4be23fdc9f70ebec53b1abc5eb,0.00761476
125a96a81412b6df1278b092318cfa44,0.0016469
12734cc001691a5ada6cf784ca71c701,0.00226598
1275259a3e1cf418e7689444a867b9dc,0.00378894
127d765bebfdfa0aabf0604e68cc293,0.00305297
1283e3a45d5a108c22fc7daef9744cd,0.00609428
128e07bd6c9b82a07472eab83ac4d756,0.0249569
129d26eabf4beb14cfaea5f3ddccba19,0.0140182
12ba4607dab72f251d7e7ede601e90e2,0.00754428
12bf134f11d5f9d3dd30663c2fa98780,0.00282231
12c043080ce17cd7c0e46942969cd612,0.00365466
12d969a009186891a750a87b25c0e9d2,0.000907998
12dd7fc80ad2ef9f34102983cd4c14d9,0.00497662
12eb13d52c05d9b3e380d9b685827348,0.00305373
12edc6850d5fa1b7e2caeb131614f1dd,0.000697169
12eeb6955ceb787b40b61fe4913084b9,0.00706078
12f39255f92646fde259aff7d7ed6107,0.0328591
12fd06630c7aee56e33b08a388377f5e,0.0019334
13018765c65ee9bcba1395abaa4b9b80,0.0226114
1306be08ff20c0c41247b7f9f404d2e0,0.00707942
131bbfdc5054997ca012981b04f37ed4,0.00297596
1320198c23349f094f8619a63f9508e4,0.000768343
1320c7c385e811f7cce578660a714e45,0.0102644
132e16d2c194cb6d32da3c73c601714d,0.0241302
1330bf6983e75f3b42897f8221349350,0.0210611
133dd6e71716da1c80e7dfcc0dd895cb,0.00928844
