user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.0097307934050818671
1001d1c2af9661f8e42be13f84758c3e,0.011599890161834629
1012d35626807fdea2d725487ff85d85,0.010307324531273296
1020dd7815885bde9a16fdb5eedc1a54,0.0016427115416836765
103c02ee38a19f1bd9138dc6df1c20fb,0.0064214114004457444
10543045bf1742817d6ecda141fb0d0f,0.0099548459065037041
105db0abf3b4865d68699255d73094c4,0.051256324343876426
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.0070683116327421606
1068ab37848fe3f171ecacfdc983d4,0.0096411660855103588
106b269b0ba6f3d8725edf76af5866dd,0.0038512632103987654
1072ce7368b2665bd8730d395a68092,0.011294105230309482
1072f801b7fb55ae8e2bbe86fcd827ba,0.006598067478383359
1074c4b8a217e2290feff44504b9825b,0.0043960564944601791
1074d7ef09c1e845edfc0b3f841f5f36,0.0022389423347734761
1075a62cb415a6451bc3b12794db88e7,0.0040929823156528756
1077ef9de297110d94e92da866a4fa01,0.013155741703587017
107b8cc5e052a4f057da7e813d2fdbaf,0.0058315920841000525
107c50f85aebbf60487cdbdf693953e5,0.61276303307799529
107f10f078a4f7047fea0051fea4ccf4,0.0021347010930104146
1081c879243767a36d520f0d51402a34,0.0053786756118152455
1084b1f714e70333bfc9b15a7405db9,0.0061407092001219757
1087bcc5ed64c2da833b16c98cc5623a,0.0036943626710565745
108f87bddf6068df70cbe78da27dee7c,0.0050203738714399062
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.070229447956154198
10a60b9a4c9595895c1bebdbc32fee99,0.0028408815505369454
10acfcad3d3f00cbc370a6fee9f2f47a,0.016653046130298992
10b0de31dbb045e8454420020acf05a5,0.0044673930306142222
10b6acb0bee64209d46ccce9fd67f77,0.021333177838265785
10b801c2b33f8f9d757baad53f4c7274,0.0076731834318812088
10ba1e5ed92049538cd2aebe2fc905e4,0.0048486898279937003
10ba7ddbdaa42de2ad2502b17a104338,0.0015306237781108278
10d7f069fa8e4f4fd29a2559e85f089f,0.037124615862825054
10ef5b5eeb5a4bea3401e08976bd7a6b,0.0024755243525801957
10f95b075ad016c58c0d2a76952027f,0.0097892249375591163
10fc6bb5a1f76af6daf54c88ea8b92f6,0.0017835251078748614
10fd0b24f6ecfee96e9132d6528892df,0.021267204535706172
1111500230646924bc887df24710ca12,0.0049746296509763106
1111766225c441f02007a10adc0ab460,0.0043226175173199455
1112e2b739a8157292d318da35262c54,0.0048689965429011758
1127295bc478543175a2ceee2df87b71,0.015920692876572527
113127b72bea421661c52710d4fe3c7e,0.01169628024866637
113bb6cb7622a14361c4bcd9c09dacfe,0.0022682089349197929
11404776e5964621cd4c5f5860e2f4f7,0.0031101580383713721
114a588c946fa90a2b3a79fd38151823,0.0028198940417964455
114b6d99b913ed0b38572ff728116c18,0.002544965256423606
1155284838ef964f1b25948b5e827ffa,0.010640865173040576
1163a6f2bf2a72677bb132402cd413ff,0.021094923689148701
116db92ad35095681d3c49afc3c37742,0.012899907432404257
116dbdf158545fca580f65f30b2edae3,0.004159788196893081
11864f03137678b3b4b143c4fa3c298b,0.027217900164410027
1198931e7060c860cad9ccd1371e173b,0.0028300477061202686
11995e2ff2d8a87fcebee025aef40c6c,0.00491589456340646
11a778e9069817e4329a372e1b51c41b,0.003254469933460923
11ad83bdcec1d7c3b9b5128fffbc8985,0.0046116324075091107
11ba6ef21ba53d8bc01c929d6cdb9a9d,0.0019507094385136387
11c45bacdeab31aeb1ff083827e463f5,0.0028281724170864568
11c8b1715b9073665c7b161e552fe2fb,0.0073146568101294818
11d01ef97e3974f9b333b08d31779038,0.025147000613209982
11d16dee78f7ddd485ec53eb1b37b8e4,0.0039152901351875288
11d58b775af754e78bc1657e35574960,0.00095085510857279986
11d62d18f7b49b4c390422c11fcfa992,0.0035435606617520055
11e7021dabd7d1b9ca3be79b3402a854,0.0021174580388996153
11e7ba41dbe8033d75e1e94492cadb15,0.0093215502901140296
11f8bc36cffe68ff4e0c343f8def92f5,0.0082824100046206082
12038ec8ab29a6793d5e2d9e2521800a,0.0026506167797629879
1211f9159d0f03a8eb52b3e95b91496d,0.0012659462303370825
121583575df9a0bd509fecede4d6ac8d,0.0099880212349308471
12215de97c640129c1ec35ac5e643bfd,0.0050083230739181687
122cd748065109a42bc83f6dcdbc05a1,0.012241415798223243
122d837fcbb41bcbe1cd739f904a91a2,0.035122369356123083
1231a8a110d270313d075a08b7aef03a,0.024051768467423157
1232ae49246c1c7e444dc099f9b9a339,0.016672444633244427
123c7dbeccaf20f4f14b6ac90746ecf0,0.0030416774817603339
12401447320848832010a0249ca040dc,0.020542712645831917
124c9f1c1f7c557d41bd5a0236595abc,0.0010465007751036938
12593b4be23fdc9f70ebec53b1abc5eb,0.015360758118992363
125a96a81412b6df1278b092318cfa44,0.0022993464142217241
12734cc001691a5ada6cf784ca71c701,0.0047982796689959879
1275259a3e1cf418e7689444a867b9dc,0.0037653792958177276
127d765bebfdfa0aabf0604e68cc293,0.0034313909370229227
1283e3a45d5a108c22fc7daef9744cd,0.0059943943766897958
128e07bd6c9b82a07472eab83ac4d756,0.011319097907312196
129d26eabf4beb14cfaea5f3ddccba19,0.0098461226036811664
12ba4607dab72f251d7e7ede601e90e2,0.017294122480314453
12bf134f11d5f9d3dd30663c2fa98780,0.0022930546038103729
12c043080ce17cd7c0e46942969cd612,0.0062628329950137462
12d969a009186891a750a87b25c0e9d2,0.0018278296042204486
12dd7fc80ad2ef9f34102983cd4c14d9,0.0071960284155205599
