user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.0131623
1001d1c2af9661f8e42be13f84758c3e,0.017291
1012d35626807fdea2d725487ff85d85,0.0130953
1020dd7815885bde9a16fdb5eedc1a54,0.000704078
103c02ee38a19f1bd9138dc6df1c20fb,0.0100398
10543045bf1742817d6ecda141fb0d0f,0.0168011
105db0abf3b4865d68699255d73094c4,0.0696538
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.00303291
1068ab37848fe3f171ecacfdc983d4,0.0138565
106b269b0ba6f3d8725edf76af5866dd,0.00638074
1072ce7368b2665bd8730d395a68092,0.00695832
1072f801b7fb55ae8e2bbe86fcd827ba,0.0137565
1074c4b8a217e2290feff44504b9825b,0.0102928
1074d7ef09c1e845edfc0b3f841f5f36,0.00303955
1075a62cb415a6451bc3b12794db88e7,0.00596943
1077ef9de297110d94e92da866a4fa01,0.0259484
107b8cc5e052a4f057da7e813d2fdbaf,0.00503522
107c50f85aebbf60487cdbdf693953e5,0.389693
107f10f078a4f7047fea0051fea4ccf4,0.00246248
1081c879243767a36d520f0d51402a34,0.00868908
1084b1f714e70333bfc9b15a7405db9,0.00754645
1087bcc5ed64c2da833b16c98cc5623a,0.00348743
108f87bddf6068df70cbe78da27dee7c,0.00267797
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.094075
10a60b9a4c9595895c1bebdbc32fee99,0.00172477
10acfcad3d3f00cbc370a6fee9f2f47a,0.0166623
10b0de31dbb045e8454420020acf05a5,0.00472757
10b6acb0bee64209d46ccce9fd67f77,0.0237765
10b801c2b33f8f9d757baad53f4c7274,0.0103027
10ba1e5ed92049538cd2aebe2fc905e4,0.0048516
10ba7ddbdaa42de2ad2502b17a104338,0.000715815
10d7f069fa8e4f4fd29a2559e85f089f,0.0342706
10ef5b5eeb5a4bea3401e08976bd7a6b,0.00279859
10f95b075ad016c58c0d2a76952027f,0.0167592
10fc6bb5a1f76af6daf54c88ea8b92f6,0.000626089
10fd0b24f6ecfee96e9132d6528892df,0.013052
1111500230646924bc887df24710ca12,0.00541389
1111766225c441f02007a10adc0ab460,0.00450301
1112e2b739a8157292d318da35262c54,0.00768089
1127295bc478543175a2ceee2df87b71,0.0316268
113127b72bea421661c52710d4fe3c7e,0.0139254
113bb6cb7622a14361c4bcd9c09dacfe,0.00204359
11404776e5964621cd4c5f5860e2f4f7,0.00502322
114a588c946fa90a2b3a79fd38151823,0.00206516
114b6d99b913ed0b38572ff728116c18,0.00283789
1155284838ef964f1b25948b5e827ffa,0.0100195
1163a6f2bf2a72677bb132402cd413ff,0.023055
116db92ad35095681d3c49afc3c37742,0.0227367
116dbdf158545fca580f65f30b2edae3,0.00431503
11864f03137678b3b4b143c4fa3c298b,0.0246748
1198931e7060c860cad9ccd1371e173b,0.0043513
11995e2ff2d8a87fcebee025aef40c6c,0.00414616
11a778e9069817e4329a372e1b51c41b,0.00313396
11ad83bdcec1d7c3b9b5128fffbc8985,0.00418225
11ba6ef21ba53d8bc01c929d6cdb9a9d,0.00219923
11c45bacdeab31aeb1ff083827e463f5,0.00333846
11c8b1715b9073665c7b161e552fe2fb,0.00740842
11d01ef97e3974f9b333b08d31779038,0.0305109
11d16dee78f7ddd485ec53eb1b37b8e4,0.00417949
11d58b775af754e78bc1657e35574960,0.00124419
11d62d18f7b49b4c390422c11fcfa992,0.0114401
11e7021dabd7d1b9ca3be79b3402a854,0.00311751
11e7ba41dbe8033d75e1e94492cadb15,0.0149185
11f8bc36cffe68ff4e0c343f8def92f5,0.00663469
12038ec8ab29a6793d5e2d9e2521800a,0.00167443
1211f9159d0f03a8eb52b3e95b91496d,0.000913248
121583575df9a0bd509fecede4d6ac8d,0.0176413
12215de97c640129c1ec35ac5e643bfd,0.00650698
122cd748065109a42bc83f6dcdbc05a1,0.0111962
122d837fcbb41bcbe1cd739f904a91a2,0.0321577
1231a8a110d270313d075a08b7aef03a,0.0312043
1232ae49246c1c7e444dc099f9b9a339,0.0162283
123c7dbeccaf20f4f14b6ac90746ecf0,0.00120093
12401447320848832010a0249ca040dc,0.0151626
124c9f1c1f7c557d41bd5a0236595abc,0.00089546
12593b4be23fdc9f70ebec53b1abc5eb,0.0107775
125a96a81412b6df1278b092318cfa44,0.00232538
12734cc001691a5ada6cf784ca71c701,0.00577366
1275259a3e1cf418e7689444a867b9dc,0.00342738
127d765bebfdfa0aabf0604e68cc293,0.00541037
1283e3a45d5a108c22fc7daef9744cd,0.00913936
128e07bd6c9b82a07472eab83ac4d756,0.0437041
129d26eabf4beb14cfaea5f3ddccba19,0.0088607
12ba4607dab72f251d7e7ede601e90e2,0.0186212
12bf134f11d5f9d3dd30663c2fa98780,0.00186792
12c043080ce17cd7c0e46942969cd612,0.00591134
12d969a009186891a750a87b25c0e9d2,0.0011785
12dd7fc80ad2ef9f34102983cd4c14d9,0.00849404
12eb13d52c05d9b3e380d9b685827348,0.00425603
12edc6850d5fa1b7e2caeb131614f1dd,0.000596314
12eeb6955ceb787b40b61fe4913084b9,0.00591042
12f39255f92646fde259aff7d7ed6107,0.0375397
12fd06630c7aee56e33b08a388377f5e,0.00203791
13018765c65ee9bcba1395abaa4b9b80,0.0234898
1306be08ff20c0c41247b7f9f404d2e0,0.0072282
131bbfdc5054997ca012981b04f37ed4,0.00440037
1320198c23349f094f8619a63f9508e4,0.000643067
1320c7c385e811f7cce578660a714e45,0.0100554
132e16d2c194cb6d32da3c73c601714d,0.0224619
1330bf6983e75f3b42897f8221349350,0.016465
133dd6e71716da1c80e7dfcc0dd895cb,0.00790006
133fbead6268e9b0c68c6820ee7f2397,0.0013874
134cfd3b81742dba9ca2817e95189cf4,0.0148405
136417b2bde4e6fe79db48162c7c7ade,0.030919
1364ad962016447bbdcdb64a2ef5faee,0.000609684
136d8acde04256c4e7463f1c5a9b90c7,0.00400312
136e77aaecaef54cbda0007723607236,0.0153641
1372293a92cef7e29021a15adf94f0,0.00592885
13749b31d94def28b8a04607ac5982ac,0.00128061
1378ae7f1551795224119c8a80210cc3,0.0479639
