user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.0126939
1001d1c2af9661f8e42be13f84758c3e,0.0174466
1012d35626807fdea2d725487ff85d85,0.00716696
1020dd7815885bde9a16fdb5eedc1a54,0.000586317
103c02ee38a19f1bd9138dc6df1c20fb,0.0112971
10543045bf1742817d6ecda141fb0d0f,0.0169715
105db0abf3b4865d68699255d73094c4,0.0925242
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.00311419
1068ab37848fe3f171ecacfdc983d4,0.0114565
106b269b0ba6f3d8725edf76af5866dd,0.00909924
1072ce7368b2665bd8730d395a68092,0.0120459
1072f801b7fb55ae8e2bbe86fcd827ba,0.0109334
1074c4b8a217e2290feff44504b9825b,0.0109229
1074d7ef09c1e845edfc0b3f841f5f36,0.00251105
1075a62cb415a6451bc3b12794db88e7,0.00402235
1077ef9de297110d94e92da866a4fa01,0.0186411
107b8cc5e052a4f057da7e813d2fdbaf,0.00434544
107c50f85aebbf60487cdbdf693953e5,0.381481
107f10f078a4f7047fea0051fea4ccf4,0.00213324
1081c879243767a36d520f0d51402a34,0.00713999
1084b1f714e70333bfc9b15a7405db9,0.00676677
1087bcc5ed64c2da833b16c98cc5623a,0.00517493
108f87bddf6068df70cbe78da27dee7c,0.00345823
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.0587222
10a60b9a4c9595895c1bebdbc32fee99,0.00186191
10acfcad3d3f00cbc370a6fee9f2f47a,0.00806985
10b0de31dbb045e8454420020acf05a5,0.00513181
10b6acb0bee64209d46ccce9fd67f77,0.0372457
10b801c2b33f8f9d757baad53f4c7274,0.00929742
10ba1e5ed92049538cd2aebe2fc905e4,0.00616561
10ba7ddbdaa42de2ad2502b17a104338,0.00131845
10d7f069fa8e4f4fd29a2559e85f089f,0.0444099
10ef5b5eeb5a4bea3401e08976bd7a6b,0.00265509
10f95b075ad016c58c0d2a76952027f,0.0115403
10fc6bb5a1f76af6daf54c88ea8b92f6,0.000720727
10fd0b24f6ecfee96e9132d6528892df,0.0206664
1111500230646924bc887df24710ca12,0.00719436
1111766225c441f02007a10adc0ab460,0.0032061
1112e2b739a8157292d318da35262c54,0.00941606
1127295bc478543175a2ceee2df87b71,0.0304279
113127b72bea421661c52710d4fe3c7e,0.00971277
113bb6cb7622a14361c4bcd9c09dacfe,0.00183246
11404776e5964621cd4c5f5860e2f4f7,0.00752897
114a588c946fa90a2b3a79fd38151823,0.00221715
114b6d99b913ed0b38572ff728116c18,0.00290083
1155284838ef964f1b25948b5e827ffa,0.00814202
1163a6f2bf2a72677bb132402cd413ff,0.0158256
116db92ad35095681d3c49afc3c37742,0.013296
116dbdf158545fca580f65f30b2edae3,0.00285727
11864f03137678b3b4b143c4fa3c298b,0.0186793
1198931e7060c860cad9ccd1371e173b,0.00407209
11995e2ff2d8a87fcebee025aef40c6c,0.00437162
11a778e9069817e4329a372e1b51c41b,0.00248409
11ad83bdcec1d7c3b9b5128fffbc8985,0.00317888
11ba6ef21ba53d8bc01c929d6cdb9a9d,0.00175065
11c45bacdeab31aeb1ff083827e463f5,0.00315878
11c8b1715b9073665c7b161e552fe2fb,0.00777391
11d01ef97e3974f9b333b08d31779038,0.02621
11d16dee78f7ddd485ec53eb1b37b8e4,0.00379287
11d58b775af754e78bc1657e35574960,0.00132923
11d62d18f7b49b4c390422c11fcfa992,0.00578027
11e7021dabd7d1b9ca3be79b3402a854,0.00388273
11e7ba41dbe8033d75e1e94492cadb15,0.00973416
11f8bc36cffe68ff4e0c343f8def92f5,0.00465829
12038ec8ab29a6793d5e2d9e2521800a,0.00172157
1211f9159d0f03a8eb52b3e95b91496d,0.000801532
121583575df9a0bd509fecede4d6ac8d,0.0147024
12215de97c640129c1ec35ac5e643bfd,0.00532131
122cd748065109a42bc83f6dcdbc05a1,0.00685949
122d837fcbb41bcbe1cd739f904a91a2,0.0343929
1231a8a110d270313d075a08b7aef03a,0.0276447
1232ae49246c1c7e444dc099f9b9a339,0.0187449
123c7dbeccaf20f4f14b6ac90746ecf0,0.00146068
12401447320848832010a0249ca040dc,0.0148899
124c9f1c1f7c557d41bd5a0236595abc,0.000627366
12593b4be23fdc9f70ebec53b1abc5eb,0.0114039
125a96a81412b6df1278b092318cfa44,0.00177718
12734cc001691a5ada6cf784ca71c701,0.00574665
1275259a3e1cf418e7689444a867b9dc,0.00235145
127d765bebfdfa0aabf0604e68cc293,0.00420232
1283e3a45d5a108c22fc7daef9744cd,0.00849997
128e07bd6c9b82a07472eab83ac4d756,0.0189144
129d26eabf4beb14cfaea5f3ddccba19,0.0117754
12ba4607dab72f251d7e7ede601e90e2,0.017546
12bf134f11d5f9d3dd30663c2fa98780,0.00172999
12c043080ce17cd7c0e46942969cd612,0.00497322
12d969a009186891a750a87b25c0e9d2,0.00128881
12dd7fc80ad2ef9f34102983cd4c14d9,0.00684569
12eb13d52c05d9b3e380d9b685827348,0.00628446
12edc6850d5fa1b7e2caeb131614f1dd,0.00058237
12eeb6955ceb787b40b61fe4913084b9,0.00484717
12f39255f92646fde259aff7d7ed6107,0.0409316
12fd06630c7aee56e33b08a388377f5e,0.00216417
13018765c65ee9bcba1395abaa4b9b80,0.0251156
1306be08ff20c0c41247b7f9f404d2e0,0.00955885
131bbfdc5054997ca012981b04f37ed4,0.0029193
1320198c23349f094f8619a63f9508e4,0.000494797
1320c7c385e811f7cce578660a714e45,0.00595946
132e16d2c194cb6d32da3c73c601714d,0.0178915
1330bf6983e75f3b42897f8221349350,0.0156138
133dd6e71716da1c80e7dfcc0dd895cb,0.00877086
133fbead6268e9b0c68c6820ee7f2397,0.00162776
134cfd3b81742dba9ca2817e95189cf4,0.0178083
136417b2bde4e6fe79db48162c7c7ade,0.0391823
1364ad962016447bbdcdb64a2ef5faee,0.000757596
136d8acde04256c4e7463f1c5a9b90c7,0.00504804
136e77aaecaef54cbda0007723607236,0.00986129
1372293a92cef7e29021a15adf94f0,0.0106612
13749b31d94def28b8a04607ac5982ac,0.00130415
1378ae7f1551795224119c8a80210cc3,0.0467754
13877dc07fc7c571eb5bee3b30e16d47,0.00381609
13969807014822bc5c865528aa06343d,0.00371212
1396cd66df3cba1ecd58e57bcc06d796,0.0207665
13ad7c7bcfd74945649a9d633dd7fcd9,0.482254
13b51f64faa53ded2f0c5c0bd8613f8,0.0377769
13bbd23273be88bbfc98885685641b81,0.00117179
13cf418ed6a0a1f0f3e762edab873345,0.0111545
13d5140c7fd127c427220ff1b533ed2a,0.0110045
13d8dedf57d6d91b7e87771a8b05ebc,0.00461671
13dc125d74e59f800a48b69a1d72919c,0.00452933
140465d922bc11d215dfc0381f52c6d2,0.00461067
1409396046912ae4920628db384d06bb,0.0322569
140f4b113f5e7452a88e3b46df4677dd,0.0159457
14145c0557ed217ea9e43dc08fe70c1d,0.0567353
1417ca72bc3e26b40ffbc562dfc0588e,0.0396351
142ef772c70ac76b18b45ce9d3c99c30,0.00647712
143bde6ca62ec035defc98d41ab9fbe1,0.00303045
144d4661ea286a75c7f7c77e552fb565,0.00737065
145f1e89701b2274f2269263d4c21c38,0.00475449
146562aa2614cd5068a96df6c16ce959,0.016653
14769438d4377eef93aac60c0de3c07a,0.0605932
1477dc13d4e8e862ff00cfb35e8a5d8e,0.0037397
147d4216f1658a078e4151b3808eb8ea,0.0022642
1482834a8150b0e45be4791dd129acd4,0.00107479
148398ca139b6f5a90ee932b622325df,0.00319367
148b314cc3ddfc6bb211127c759f7a28,0.00821017
14931d7ab9690034d9714c408f730732,0.00719758
1496dc0e085508743f83715f269059cf,0.178874
149eba4e8e208a3abfda7990feb8b5ca,0.0224185
14a3f4fb06ecb9f6a164682529e1a317,0.00744806
14b1b63740e1f776ae133d7b7798a619,0.00700777
14bfdd83f06a52c8af4e77e340115201,0.00566256
14cc4b389b319711c9d1658cb564e2b9,0.000768006
14ccd1fb86e91741c277f4cefdda2e10,0.0249278
14d7de533c114f412557238537689714,0.00204974
14e687dfb4092e882a720673b5af5e6f,0.0176205
14e9520009bf5e651e63172b52f8dec5,0.637187
14eea705381e3a434976a94e62f26f31,0.0306302
1506c44eb4369841e38e823280c6d6a4,0.0307413
1525989c48f0c21512ca43c6e313c5ab,0.102793
15262d24146b9c318ed4b9f818234b6c,0.0134769
1527acc5c0bfcfe66167b1bc9d2f6460,0.0101654
152c0c8df6d481ce619389aadc65363e,0.0584673
152f380d5e8b82710f45871e622f041,0.0113411
15343a54b87395be55bc57c9e84b2660,0.00168074
154ad776932f39256fcfc4a4ab30edbd,0.0346473
154bc41ec0c62cf8db0d00bbf29a9d30,0.00821482
154d6a61e551e80237cdcffe1bcd640,0.00328314
15611887ef18e2612e5aee1c6aca9611,0.00691405
15631b1233c8dcd91814612bfadeaa8a,0.0504094
156d6921093e9dbbdef5d9099aaed03d,0.00565419
