user_id,ovd_rate
1001b357b3479815d31c0127241015d9,0.0161146
1001d1c2af9661f8e42be13f84758c3e,0.022081
1012d35626807fdea2d725487ff85d85,0.00763084
1020dd7815885bde9a16fdb5eedc1a54,0.000939567
103c02ee38a19f1bd9138dc6df1c20fb,0.0120045
10543045bf1742817d6ecda141fb0d0f,0.0184026
105db0abf3b4865d68699255d73094c4,0.108883
1062dd0e5b35cc9b1f6aafbeb8d0d01d,0.00357945
1068ab37848fe3f171ecacfdc983d4,0.0135207
106b269b0ba6f3d8725edf76af5866dd,0.00652498
1072ce7368b2665bd8730d395a68092,0.0112618
1072f801b7fb55ae8e2bbe86fcd827ba,0.00978037
1074c4b8a217e2290feff44504b9825b,0.0136933
1074d7ef09c1e845edfc0b3f841f5f36,0.00398264
1075a62cb415a6451bc3b12794db88e7,0.00611669
1077ef9de297110d94e92da866a4fa01,0.0151116
107b8cc5e052a4f057da7e813d2fdbaf,0.00537952
107c50f85aebbf60487cdbdf693953e5,0.401009
107f10f078a4f7047fea0051fea4ccf4,0.0028795
1081c879243767a36d520f0d51402a34,0.00801596
1084b1f714e70333bfc9b15a7405db9,0.00832185
1087bcc5ed64c2da833b16c98cc5623a,0.00353867
108f87bddf6068df70cbe78da27dee7c,0.00195642
10a1d6f1dbb1dcf0e86320a2cfe16c64,0.0591275
10a60b9a4c9595895c1bebdbc32fee99,0.00152552
10acfcad3d3f00cbc370a6fee9f2f47a,0.0162297
10b0de31dbb045e8454420020acf05a5,0.00622316
10b6acb0bee64209d46ccce9fd67f77,0.0205953
10b801c2b33f8f9d757baad53f4c7274,0.0200064
10ba1e5ed92049538cd2aebe2fc905e4,0.00396278
10ba7ddbdaa42de2ad2502b17a104338,0.000974809
10d7f069fa8e4f4fd29a2559e85f089f,0.0242717
10ef5b5eeb5a4bea3401e08976bd7a6b,0.00449665
10f95b075ad016c58c0d2a76952027f,0.0141828
10fc6bb5a1f76af6daf54c88ea8b92f6,0.000833814
10fd0b24f6ecfee96e9132d6528892df,0.0219073
1111500230646924bc887df24710ca12,0.00407482
1111766225c441f02007a10adc0ab460,0.00475977
1112e2b739a8157292d318da35262c54,0.0118723
1127295bc478543175a2ceee2df87b71,0.0229824
113127b72bea421661c52710d4fe3c7e,0.00981156
113bb6cb7622a14361c4bcd9c09dacfe,0.00184324
11404776e5964621cd4c5f5860e2f4f7,0.00736963
114a588c946fa90a2b3a79fd38151823,0.00215668
114b6d99b913ed0b38572ff728116c18,0.00329108
1155284838ef964f1b25948b5e827ffa,0.0133147
1163a6f2bf2a72677bb132402cd413ff,0.0214164
116db92ad35095681d3c49afc3c37742,0.0198499
116dbdf158545fca580f65f30b2edae3,0.00413972
11864f03137678b3b4b143c4fa3c298b,0.0228803
1198931e7060c860cad9ccd1371e173b,0.00431449
