6	0
8	1
9	2
17	3
20	4
21	5
22	6
23	7
24	8
25	9
26	10
27	11
28	12
29	13
30	14
31	15
32	16
33	17
34	18
35	19
60	20
61	21
62	22
63	23
64	24
65	25
67	26
68	27
69	28
70	29
71	30
75	31
76	32
77	33
78	34
84	35
86	36
87	37
88	38
90	39
91	40
92	41
94	42
96	43
97	44
98	45
99	46
100	47
101	48
102	49
103	50
113	51
117	52
118	53
120	54
122	55
123	56
130	57
10131	58
10132	59
10133	60
10134	61
10135	62
10136	63
10137	64
10139	65
10141	66
10143	67
10146	68
10147	69
10148	70
10149	71
10150	72
10156	73
10157	74
10158	75
10159	76
10160	77
10162	78
10163	79
10164	80
10166	81
10168	82
10169	83
10171	84
10172	85
10174	86
10180	87
10181	88
10182	89
10185	90
10186	91
10188	92
10190	93
10191	94
10192	95
10194	96
10195	97
10196	98
10197	99
10198	100
10200	101
10205	102
10207	103
10208	104
10210	105
10211	106
10212	107
10213	108
10214	109
10215	110
10216	111
10217	112
10219	113
10225	114
10226	115
10227	116
10228	117
10231	118
10232	119
10233	120
10234	121
10789	122
10856	123
10897	124
10904	125
11080	126
11100	127
11131	128
11153	129
11180	130
11374	131
11488	132
11806	133
11807	134
12086	135
12161	136
12321	137
13303	138
13375	139
13385	140
13394	141
13401	142
13402	143
13403	144
13404	145
13449	146
13460	147
13461	148
13462	149
13464	150
13467	151
13561	152
13563	153
13670	154
13798	155
13809	156
13913	157
13988	158
14003	159
14015	160
14016	161
14097	162
14150	163
14152	164
14153	165
14156	166
14157	167
14159	168
14160	169
14161	170
14166	171
14185	172
14223	173
14282	174
14298	175
14301	176
14316	177
14412	178
14437	179
14441	180
14445	181
14446	182
14488	183
14508	184
14514	185
14522	186
14523	187
14527	188
14529	189
14570	190
14686	191
14687	192
14688	193
14695	194
14696	195
14761	196
14977	197
15001	198
15038	199
15103	200
15157	201
15181	202
15230	203
15303	204
15309	205
15312	206
15325	207
15345	208
15346	209
15370	210
15392	211
15406	212
15424	213
15434	214
15464	215
15482	216
15487	217
15489	218
15511	219
15532	220
15549	221
15564	222
15587	223
15653	224
15670	225
15674	226
15885	227
15888	228
15896	229
15962	230
16090	231
16286	232
16318	233
16321	234
16475	235
16590	236
16630	237
16639	238
16646	239
16648	240
16695	241
16783	242
16791	243
16986	244
16991	245
17015	246
17037	247
17039	248
17101	249
17104	250
17177	251
17257	252
17351	253
17386	254
17475	255
17506	256
17582	257
17624	258
17678	259
17684	260
17691	261
17747	262
18362	263
19089	264
20152	265
21304	266
21802	267
21899	268
21900	269
21901	270
22554	271
22627	272
22630	273
22641	274
22642	275
22650	276
22692	277
22713	278
23252	279
23587	280
24333	281
24338	282
24376	283
24379	284
24396	285
24418	286
24433	287
24440	288
24449	289
24454	290
24455	291
24480	292
24481	293
24482	294
24518	295
24519	296
24547	297
24551	298
24555	299
24565	300
24566	301
24646	302
24660	303
24673	304
24721	305
24726	306
24767	307
24814	308
24894	309
24909	310
24915	311
24937	312
24987	313
25022	314
25046	315
25116	316
25128	317
25169	318
25188	319
25189	320
25203	321
25205	322
25266	323
25278	324
25299	325
25415	326
25425	327
25474	328
25481	329
25510	330
25532	331
25587	332
25628	333
25780	334
25846	335
25957	336
26212	337
26249	338
26268	339
26359	340
26362	341
26384	342
26385	343
26423	344
26489	345
26639	346
26722	347
26724	348
26833	349
26843	350
26980	351
26981	352
27063	353
27099	354
27139	355
27140	356
27146	357
27234	358
27287	359
27434	360
27435	361
27465	362
27486	363
27487	364
27743	365
28100	366
28107	367
28108	368
28110	369
28116	370
28122	371
28123	372
28126	373
28143	374
28146	375
28171	376
28174	377
28177	378
28182	379
28184	380
28192	381
28195	382
28197	383
28198	384
28205	385
28215	386
28219	387
29100	388
29628	389
29630	390
30502	391
30511	392
30558	393
30938	394
31163	395
31209	396
31495	397
32106	398
32476	399
32650	400
32893	401
32894	402
33321	403
33473	404
33489	405
33490	406
33492	407
33495	408
33496	409
33498	410
33499	411
33502	412
33505	413
33509	414
33510	415
33514	416
33518	417
33519	418
33520	419
33521	420
33522	421
33630	422
33708	423
34478	424
34479	425
34480	426
34507	427
34715	428
34744	429
34770	430
34817	431
35738	432
35858	433
36182	434
36241	435
36246	436
36366	437
36997	438
37937	439
37942	440
37944	441
37945	442
37947	443
37949	444
40736	445
40846	446
41132	447
41436	448
41753	449
42107	450
42269	451
43258	452
