6	0
8	1
14	2
17	3
20	4
21	5
22	6
23	7
24	8
25	9
26	10
27	11
28	12
30	13
31	14
32	15
33	16
34	17
35	18
60	19
61	20
62	21
63	22
64	23
66	24
67	25
68	26
69	27
71	28
75	29
76	30
77	31
78	32
80	33
86	34
90	35
91	36
94	37
96	38
99	39
100	40
101	41
102	42
103	43
104	44
106	45
112	46
113	47
117	48
118	49
120	50
121	51
122	52
123	53
125	54
126	55
129	56
10134	57
10136	58
10138	59
10139	60
10141	61
10143	62
10144	63
10146	64
10148	65
10150	66
10156	67
10157	68
10158	69
10160	70
10161	71
10163	72
10166	73
10167	74
10169	75
10170	76
10174	77
10178	78
10180	79
10181	80
10186	81
10192	82
10194	83
10197	84
10200	85
10207	86
10210	87
10211	88
10212	89
10214	90
10215	91
10216	92
10218	93
10219	94
10221	95
10222	96
10224	97
10225	98
10226	99
10227	100
10228	101
10231	102
10303	103
10413	104
10819	105
10825	106
10897	107
10904	108
10963	109
11038	110
11060	111
11080	112
11100	113
11113	114
11153	115
11243	116
11249	117
11309	118
11337	119
11445	120
11488	121
11500	122
11807	123
12161	124
12321	125
12340	126
12602	127
13006	128
13340	129
13360	130
13375	131
13385	132
13394	133
13401	134
13402	135
13403	136
13404	137
13406	138
13449	139
13460	140
13461	141
13462	142
13464	143
13467	144
13482	145
13561	146
13563	147
13570	148
13604	149
13670	150
13798	151
13799	152
13809	153
13918	154
13920	155
13927	156
13981	157
14003	158
14052	159
14150	160
14152	161
14153	162
14156	163
14157	164
14159	165
14160	166
14161	167
14163	168
14166	169
14185	170
14188	171
14282	172
14298	173
14305	174
14348	175
14407	176
14437	177
14445	178
14446	179
14479	180
14481	181
14488	182
14508	183
14514	184
14519	185
14522	186
14523	187
14525	188
14527	189
14529	190
14570	191
14576	192
14608	193
14639	194
14686	195
14687	196
14688	197
14695	198
14697	199
14699	200
14700	201
14795	202
14806	203
14975	204
14977	205
15001	206
15038	207
15078	208
15088	209
15103	210
15113	211
15157	212
15181	213
15187	214
15230	215
15275	216
15303	217
15309	218
15325	219
15344	220
15345	221
15346	222
15353	223
15406	224
15424	225
15434	226
15464	227
15481	228
15482	229
15487	230
15489	231
15492	232
15511	233
15531	234
15532	235
15549	236
15564	237
15587	238
15634	239
15670	240
15674	241
15885	242
15888	243
15896	244
15962	245
15986	246
16090	247
16166	248
16286	249
16318	250
16321	251
16475	252
16590	253
16639	254
16648	255
16695	256
16763	257
16781	258
16783	259
16785	260
16791	261
16867	262
16894	263
16986	264
16991	265
17015	266
17037	267
17039	268
17063	269
17101	270
17104	271
17150	272
17151	273
17177	274
17211	275
17276	276
17288	277
17351	278
17386	279
17393	280
17409	281
17475	282
17487	283
17582	284
17616	285
17624	286
17663	287
17678	288
17684	289
17691	290
17746	291
17747	292
17751	293
17760	294
17830	295
17835	296
18362	297
18855	298
18952	299
19147	300
19269	301
20152	302
21101	303
21559	304
21628	305
21650	306
21802	307
21900	308
21901	309
22385	310
22484	311
22627	312
22630	313
22632	314
22641	315
22642	316
22650	317
22651	318
22692	319
22706	320
23074	321
23252	322
23281	323
23573	324
23587	325
23989	326
24315	327
24338	328
24376	329
24379	330
24396	331
24397	332
24418	333
24424	334
24433	335
24440	336
24449	337
24452	338
24454	339
24479	340
24516	341
24518	342
24547	343
24565	344
24566	345
24576	346
24653	347
24673	348
24675	349
24726	350
24792	351
24802	352
24814	353
24894	354
24912	355
24937	356
24950	357
25022	358
25023	359
25046	360
25097	361
25116	362
25122	363
25128	364
25150	365
25169	366
25173	367
25203	368
25205	369
25215	370
25266	371
25276	372
25278	373
25299	374
25310	375
25327	376
25415	377
25420	378
25425	379
25429	380
25474	381
25476	382
25481	383
25510	384
25532	385
25587	386
25628	387
25681	388
25808	389
25820	390
25903	391
25957	392
26063	393
26095	394
26212	395
26230	396
26245	397
26246	398
26249	399
26268	400
26281	401
26291	402
26300	403
26359	404
26362	405
26384	406
26385	407
26407	408
26423	409
26489	410
26590	411
26639	412
26692	413
26722	414
26724	415
26833	416
26843	417
26959	418
26980	419
26981	420
27052	421
27063	422
27099	423
27100	424
27139	425
27140	426
27142	427
27146	428
27149	429
27224	430
27234	431
27267	432
27287	433
27292	434
27324	435
27435	436
27465	437
27486	438
27487	439
27743	440
28107	441
28108	442
28110	443
28116	444
28122	445
28126	446
28143	447
28146	448
28171	449
28174	450
28177	451
