7	0
9	1
18	2
22	3
23	4
26	5
28	6
32	7
33	8
34	9
35	10
36	11
61	12
62	13
63	14
64	15
65	16
67	17
68	18
76	19
79	20
87	21
91	22
92	23
95	24
100	25
101	26
103	27
114	28
118	29
121	30
123	31
134	32
5860	33
9215	34
10135	35
10137	36
10157	37
10195	38
10211	39
13386	40
13402	41
13403	42
13404	43
13405	44
13450	45
13465	46
13671	47
13799	48
14151	49
14153	50
14154	51
14161	52
14168	53
14438	54
14509	55
14515	56
14571	57
14688	58
14689	59
14701	60
15104	61
15304	62
15326	63
15346	64
15347	65
15407	66
15488	67
15965	68
16093	69
16792	70
16987	71
17625	72
17681	73
17749	74
21901	75
22643	76
24380	77
24519	78
24548	79
24674	80
24895	81
25047	82
25170	83
25204	84
25279	85
25300	86
25482	87
25533	88
25629	89
26360	90
26424	91
26725	92
26844	93
26981	94
27140	95
27141	96
27467	97
27487	98
27491	99
27744	100
28108	101
28110	102
28111	103
28123	104
28127	105
28144	106
28149	107
28177	108
28178	109
28183	110
28194	111
28196	112
28216	113
29101	114
32109	115
32894	116
32896	117
33322	118
33474	119
33490	120
33492	121
33496	122
33498	123
33501	124
33503	125
33510	126
33521	127
33522	128
34479	129
35859	130
37939	131
37948	132
37952	133
37986	134
43341	135
43358	136
43361	137
44116	138
44395	139
44475	140
44530	141
47647	142
54659	143
55191	144
57063	145
57139	146
57484	147
58050	148
58053	149
66799	150
71275	151
71276	152
71292	153
71293	154
72046	155
72047	156
72050	157
72061	158
72329	159
72369	160
72403	161
72409	162
72418	163
72579	164
72581	165
73195	166
73237	167
74216	168
74589	169
75581	170
75648	171
76265	172
82593	173
83222	174
83406	175
84292	176
84316	177
84774	178
85074	179
85395	180
85923	181
85927	182
85946	183
85971	184
85972	185
85984	186
85985	187
85987	188
90395	189
90406	190
92307	191
96050	192
96053	193
96059	194
96063	195
96065	196
96067	197
96069	198
96071	199
96073	200
96075	201
96077	202
96079	203
96082	204
96083	205
96085	206
96086	207
96087	208
96089	209
96090	210
96091	211
96092	212
96093	213
96094	214
96095	215
96096	216
96097	217
96098	218
96099	219
96101	220
96102	221
96103	222
96105	223
96106	224
96107	225
96109	226
96111	227
96113	228
96115	229
