40181	0
40227	1
40352	2
40378	3
40421	4
40595	5
40736	6
40766	7
40846	8
40929	9
40954	10
40984	11
40988	12
41031	13
41051	14
41065	15
41079	16
41083	17
41290	18
41294	19
41323	20
41436	21
41444	22
41553	23
41753	24
42107	25
42148	26
42413	27
42554	28
42945	29
42959	30
43273	31
43295	32
43315	33
43330	34
43340	35
43341	36
43350	37
43357	38
43358	39
43359	40
43360	41
43369	42
43370	43
43392	44
43398	45
43405	46
43416	47
43417	48
43418	49
43420	50
43423	51
43438	52
43477	53
43517	54
43519	55
43583	56
43613	57
43627	58
43723	59
43757	60
43758	61
43768	62
43799	63
43870	64
43871	65
43872	66
43876	67
43883	68
43890	69
43909	70
43949	71
43962	72
43974	73
43975	74
43997	75
44109	76
44111	77
44112	78
44115	79
44116	80
44118	81
44119	82
44120	83
44125	84
44144	85
44242	86
44257	87
44260	88
44261	89
44306	90
44307	91
44323	92
44369	93
44376	94
44394	95
44397	96
44398	97
44402	98
44403	99
44408	100
44434	101
44441	102
44448	103
44468	104
44470	105
44474	106
44479	107
44482	108
44483	109
44484	110
44486	111
44488	112
44529	113
44535	114
44566	115
44597	116
44642	117
44644	118
44645	119
44646	120
44653	121
44654	122
44655	123
44658	124
44665	125
44705	126
44714	127
44720	128
44738	129
44746	130
44759	131
44764	132
44933	133
44935	134
44959	135
44990	136
44996	137
45019	138
45061	139
45070	140
45112	141
45115	142
45123	143
45139	144
45145	145
45189	146
45200	147
45260	148
45269	149
45282	150
45285	151
45301	152
45302	153
45303	154
45327	155
45349	156
45363	157
45367	158
45382	159
45392	160
45401	161
45422	162
45440	163
45444	164
45445	165
45447	166
45450	167
45451	168
45462	169
45469	170
45489	171
45490	172
45493	173
45506	174
45513	175
45521	176
45522	177
45544	178
45546	179
45562	180
45593	181
45612	182
45633	183
45730	184
45842	185
45843	186
45846	187
45854	188
45920	189
45943	190
45977	191
46026	192
46031	193
46048	194
46058	195
46126	196
46246	197
46278	198
46279	199
46281	200
46434	201
46589	202
46598	203
46605	204
46607	205
46654	206
46716	207
46722	208
46745	209
46747	210
46753	211
46782	212
46829	213
46837	214
46856	215
46861	216
46948	217
46953	218
46977	219
47000	220
47002	221
47036	222
47047	223
47064	224
47067	225
47102	226
47115	227
47141	228
47213	229
47218	230
47221	231
47240	232
47252	233
47267	234
47325	235
47351	236
47410	237
47415	238
47440	239
47452	240
47470	241
47507	242
47544	243
47547	244
47590	245
47629	246
47639	247
47644	248
47650	249
47657	250
47662	251
47712	252
47725	253
47797	254
47802	255
47803	256
48330	257
48333	258
48869	259
48923	260
49073	261
49107	262
49118	263
49240	264
49307	265
49573	266
49624	267
49639	268
49657	269
49667	270
49892	271
49926	272
50125	273
50126	274
50127	275
50372	276
50571	277
50696	278
50814	279
51024	280
51287	281
51301	282
51592	283
51594	284
51605	285
51609	286
51636	287
51737	288
51779	289
51822	290
51877	291
51878	292
51879	293
51880	294
52261	295
52533	296
52609	297
52620	298
52622	299
52626	300
52629	301
52630	302
52635	303
52638	304
52661	305
52673	306
52674	307
52871	308
52872	309
53136	310
53198	311
53218	312
53236	313
53272	314
53410	315
53572	316
54300	317
54301	318
54323	319
54364	320
54374	321
54380	322
54399	323
54417	324
54424	325
54427	326
54433	327
54438	328
54439	329
54463	330
54465	331
54472	332
54502	333
54503	334
54531	335
54549	336
54550	337
54556	338
54595	339
54608	340
54638	341
54645	342
54658	343
54663	344
54668	345
54671	346
54711	347
54733	348
54777	349
54800	350
54849	351
54881	352
54896	353
54899	354
54901	355
54923	356
54936	357
54957	358
54958	359
54973	360
55008	361
55009	362
55032	363
55083	364
55102	365
55114	366
55129	367
55137	368
55156	369
55176	370
55190	371
55192	372
55194	373
55213	374
55254	375
55266	376
55276	377
55287	378
55296	379
55298	380
55379	381
55402	382
55405	383
55415	384
55420	385
55451	386
55464	387
55466	388
55471	389
55500	390
55522	391
55538	392
55543	393
55559	394
55572	395
55578	396
55598	397
55619	398
55665	399
55672	400
55797	401
55835	402
55859	403
55882	404
55894	405
55948	406
55988	407
56048	408
56057	409
56182	410
56227	411
56238	412
56242	413
56243	414
56246	415
56265	416
56287	417
56296	418
56330	419
56342	420
56348	421
56357	422
56381	423
56382	424
56402	425
56483	426
56484	427
56489	428
56587	429
56635	430
56638	431
56639	432
56663	433
56670	434
56689	435
56721	436
56722	437
56753	438
56815	439
56829	440
56839	441
56915	442
56957	443
56959	444
56978	445
56979	446
56980	447
57005	448
57024	449
57062	450
57093	451
57097	452
57113	453
57132	454
57133	455
57135	456
57137	457
57138	458
57139	459
57141	460
57145	461
57146	462
57147	463
57148	464
57163	465
57190	466
57194	467
57223	468
57226	469
57228	470
57236	471
57237	472
57269	473
57278	474
57282	475
57289	476
57294	477
57326	478
57429	479
57430	480
57459	481
57478	482
57479	483
57978	484
57986	485
57988	486
57989	487
57994	488
58007	489
58034	490
58037	491
58039	492
58041	493
58043	494
58049	495
58050	496
58051	497
58064	498
58067	499
58069	500
58329	501
58797	502
58798	503
59226	504
59568	505
59948	506
60000	507
60315	508
61079	509
61294	510
61699	511
62267	512
62455	513
62458	514
62459	515
62466	516
62470	517
62471	518
63253	519
63499	520
64009	521
64372	522
64791	523
64929	524
65159	525
65358	526
65571	527
65842	528
66009	529
66197	530
66198	531
66228	532
66795	533
66804	534
66952	535
68082	536
68086	537
